FPR,TPR,Threshold
0.001432452457396888,0.6736385161799526,0.9566085934638977
0.0014818473697209187,0.6736385161799526,0.9564971327781677
0.0014818473697209187,0.6744277821625888,0.9562846422195435
0.0015312422820449494,0.6744277821625888,0.9561489224433899
0.0015312422820449494,0.675217048145225,0.9560250043869019
0.001728821931341072,0.675217048145225,0.9555482268333435
0.001728821931341072,0.6775848460931334,0.9551836252212524
0.0017782168436651024,0.6775848460931334,0.9551687240600586
0.0017782168436651024,0.6787687450670876,0.9547310471534729
0.001827611755989133,0.6787687450670876,0.9547041058540344
0.001827611755989133,0.6831097079715864,0.9538138508796692
0.0019264015806371945,0.6831097079715864,0.9535868167877197
0.0019264015806371945,0.6906077348066298,0.9491683840751648
0.001975796492961225,0.6906077348066298,0.9491416811943054
0.001975796492961225,0.691397000789266,0.9489067196846008
0.0020745863176092863,0.691397000789266,0.9485863447189331
0.0020745863176092863,0.6921862667719021,0.9485847353935242
0.002123981229933317,0.6921862667719021,0.9485611319541931
0.002123981229933317,0.6933701657458563,0.9481356143951416
0.0021733761422573477,0.6933701657458563,0.9480637907981873
0.0021733761422573477,0.6953433307024467,0.9467505216598511
0.002222771054581378,0.6953433307024467,0.9466824531555176
0.002222771054581378,0.6977111286503551,0.9455891847610474
0.0022721659669054086,0.6977111286503551,0.9454530477523804
0.0022721659669054086,0.6981057616416733,0.9454303979873657
0.0023215608792294395,0.6981057616416733,0.9452924132347107
0.0023215608792294395,0.6985003946329913,0.9450244903564453
0.00237095579155347,0.6985003946329913,0.9449437856674194
0.00237095579155347,0.6992896606156275,0.9448664784431458
0.0024203507038775005,0.6992896606156275,0.9446840286254883
0.0024203507038775005,0.7024467245461721,0.9432126879692078
0.0024697456162015314,0.7024467245461721,0.9431725740432739
0.0024697456162015314,0.7028413575374901,0.9429997801780701
0.002519140528525562,0.7028413575374901,0.942926824092865
0.002519140528525562,0.7044198895027625,0.9422244429588318
0.0025685354408495923,0.7044198895027625,0.9419481754302979
0.0025685354408495923,0.7048145224940805,0.9418681263923645
0.002716720177821684,0.7048145224940805,0.941154420375824
0.002716720177821684,0.7052091554853985,0.9409276247024536
0.002766115090145715,0.7052091554853985,0.9405471086502075
0.002766115090145715,0.7087608524072613,0.9393361210823059
0.0028155100024697456,0.7087608524072613,0.9392027854919434
0.0028155100024697456,0.7099447513812155,0.9389883279800415
0.002864904914793776,0.7099447513812155,0.9389379620552063
0.002864904914793776,0.7111286503551697,0.9384891390800476
0.0029636947394418374,0.7111286503551697,0.93809574842453
0.0029636947394418374,0.7119179163378059,0.9377289414405823
0.0030130896517658683,0.7119179163378059,0.9376879334449768
0.0030130896517658683,0.7134964483030781,0.9375196695327759
0.003062484564089899,0.7134964483030781,0.9371891021728516
0.003062484564089899,0.7142857142857143,0.9371459484100342
0.0031118794764139293,0.7142857142857143,0.9367671012878418
0.0031118794764139293,0.7174427782162589,0.9355581998825073
0.003260064213386021,0.7174427782162589,0.9351788759231567
0.003260064213386021,0.7182320441988951,0.9350857138633728
0.003309459125710052,0.7182320441988951,0.9350648522377014
0.003309459125710052,0.7237569060773481,0.9326213002204895
0.0033588540380340825,0.7237569060773481,0.932176411151886
0.0033588540380340825,0.7300710339384373,0.9300359487533569
0.003408248950358113,0.7300710339384373,0.9299789071083069
0.003408248950358113,0.7308602999210734,0.9293329119682312
0.003556433687330205,0.7308602999210734,0.9290261268615723
0.003556433687330205,0.7312549329123915,0.9289351105690002
0.0037046184243022967,0.7312549329123915,0.9283204674720764
0.0037046184243022967,0.7320441988950276,0.9277461171150208
0.0037540133366263276,0.7320441988950276,0.9275916218757629
0.0037540133366263276,0.7332280978689818,0.9271004796028137
0.003803408248950358,0.7332280978689818,0.926993191242218
0.003803408248950358,0.7363851617995264,0.9256372451782227
0.003852803161274389,0.7363851617995264,0.9254786372184753
0.003852803161274389,0.7399368587213891,0.9242732524871826
